Video ID,Category,Script,Final
AnWGek4P_dY,Holidays and Traditions,"And if you make this project, please share a picture with me.",outro
AnWGek4P_dY,Holidays and Traditions,Hashtag geek like full I love you guys and I wish you all a beautiful day and God bless you bye.,outro
AnWGek4P_dY,Holidays and Traditions,It won't go into geek life for even the wings flap guys,side note
AnWGek4P_dY,Holidays and Traditions,How awesome is this?,side note
AnWGek4P_dY,Holidays and Traditions,Ohh I feel like a little kid with this on how to like kids so much,side note
AnWGek4P_dY,Holidays and Traditions,Ohh my gosh no no no.,side note
AnWGek4P_dY,Holidays and Traditions,"OK, never mind lettering letter, I'm blabbering.",side note
AnWGek4P_dY,Holidays and Traditions,BlackBerry.,side note
AnWGek4P_dY,Holidays and Traditions,Bladder hands I'm gonna go pee pee.,side note
7IcOJEEObA0,Holidays and Traditions,hello everyone,greeting
7IcOJEEObA0,Holidays and Traditions,today we're going to be looking at the love monster which is one of my favorite books,briefing
7IcOJEEObA0,Holidays and Traditions,it's by rachel bright and it features this adorable monster who lives in cutesy ville where everything in cutes ville is super cute and he doesn't feel very cute,background info
7IcOJEEObA0,Holidays and Traditions,and so we're going to give him some love and attention by learning how to draw love monster today,goal
7IcOJEEObA0,Holidays and Traditions,so i'm going to teach you how to start with a piece of paper and a pencil and you can put your love monster anywhere,goal
7IcOJEEObA0,Holidays and Traditions,if you want to put them in the middle,briefing
7IcOJEEObA0,Holidays and Traditions,if you want to put them on the side it's up to you,briefing
7IcOJEEObA0,Holidays and Traditions,i think i'm just going to put mine on the side and maybe add some more details over here,briefing
7IcOJEEObA0,Holidays and Traditions,so to start love monster,transition
7IcOJEEObA0,Holidays and Traditions,we're going to start at the top of his head and when we're drawing something new,instruction
7IcOJEEObA0,Holidays and Traditions,you want to draw a light,instruction
7IcOJEEObA0,Holidays and Traditions,so i'm going to draw kind of a rounded rainbow line and his ears are triangles,instruction
7IcOJEEObA0,Holidays and Traditions,i'm going to draw two triangles and then i'm going to come down and and just finish off his shape,instruction
7IcOJEEObA0,Holidays and Traditions,he's got kind of a blocky rectangle shape,instruction
7IcOJEEObA0,Holidays and Traditions,and then we're going to add his arms in his toes and everything,instruction
7IcOJEEObA0,Holidays and Traditions,so we might have to do some racing today,instruction
7IcOJEEObA0,Holidays and Traditions,i'm going to keep my eraser handy,side note
7IcOJEEObA0,Holidays and Traditions,i'm going to give him his eyes and i notice that one eye is a little bit bigger than the other,instruction
7IcOJEEObA0,Holidays and Traditions,which is so charming,side note
7IcOJEEObA0,Holidays and Traditions,and these are the eyeballs,instruction
7IcOJEEObA0,Holidays and Traditions,and now you can add the pupils and he can look kind of wherever he wants,instruction
7IcOJEEObA0,Holidays and Traditions,like maybe mine's going to look over to the side and we'll give him some eyebrows,instruction
7IcOJEEObA0,Holidays and Traditions,now he has this kind of lopsided face with these cute's sharp teeth sticking out,instruction
7IcOJEEObA0,Holidays and Traditions,and then now we're going to put in his toes which are going to go along this line,instruction
7IcOJEEObA0,Holidays and Traditions,and he has he's a three toed monster and so for the toes you're going to do the three circles for each foot,instruction
7IcOJEEObA0,Holidays and Traditions,i'm going to erase that line in the middle there yup,instruction
7IcOJEEObA0,Holidays and Traditions,and add in his toenails which are triangles so so add in those trying though,instruction
7IcOJEEObA0,Holidays and Traditions,ok so now he has a little bit of a tail so you can make it come out on the side or come out on this side,early instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,but it's just going to go down like that,instruction
7IcOJEEObA0,Holidays and Traditions,and then i will erase the slime,instruction
7IcOJEEObA0,Holidays and Traditions,and now we need to add in his fuzzy arms,subgoal
7IcOJEEObA0,Holidays and Traditions,so in one arm he does hold a teddy bear and i'll show you how to draw that one,subgoal
7IcOJEEObA0,Holidays and Traditions,i'll leave a circle here to show the shape of the bear and then the arm is going to go around and these are going to be his fingers,instruction
7IcOJEEObA0,Holidays and Traditions,he can grab his bear and we'll erase some of these lines,instruction
7IcOJEEObA0,Holidays and Traditions,now if your love monster does not look like mrs,side note
7IcOJEEObA0,Holidays and Traditions,belzer's or the or the monster in the book just turn it into your own love monster,side note
7IcOJEEObA0,Holidays and Traditions,it doesn't have to look just like this one right,side note
7IcOJEEObA0,Holidays and Traditions,you are artist,side note
7IcOJEEObA0,Holidays and Traditions,you're going to make your own decisions on what to make here,side note
7IcOJEEObA0,Holidays and Traditions,i'm just going to put in the face for his little bear which kind of looks like him,instruction
7IcOJEEObA0,Holidays and Traditions,there we go,outcome
7IcOJEEObA0,Holidays and Traditions,ok and then the other arm can be down at his side just down here,instruction
7IcOJEEObA0,Holidays and Traditions,i will put in his my fingers and his fur,instruction
7IcOJEEObA0,Holidays and Traditions,oh ok,filler
7IcOJEEObA0,Holidays and Traditions,once you are done drawing love munster and you are happy with how he looks,description
7IcOJEEObA0,Holidays and Traditions,oh i forgot something black monster because he's a love monster,justification
7IcOJEEObA0,Holidays and Traditions,he has heart,instruction
7IcOJEEObA0,Holidays and Traditions,ok anyway when you are done coloring love monster we're going to use oil pastels,tool
7IcOJEEObA0,Holidays and Traditions,oil pastels are,tool
7IcOJEEObA0,Holidays and Traditions,they're also called crepas,tool
7IcOJEEObA0,Holidays and Traditions,they are crayons but there are more oily,tool
7IcOJEEObA0,Holidays and Traditions,and so i'm going to because i'm using pink paper and use a color in the whites of his eyes,instruction
7IcOJEEObA0,Holidays and Traditions,so i'll color of those in and and color in the rest of my monster,instruction
7IcOJEEObA0,Holidays and Traditions,let's check it out in a second,transition
7IcOJEEObA0,Holidays and Traditions,we have some more colored,outcome
7IcOJEEObA0,Holidays and Traditions,and i did want to show you when you were coloring the big area,instruction
7IcOJEEObA0,Holidays and Traditions,you can kind of go a little faster and i'm doing these up and down coloring lines because love monsters is pretty fuzzy,tip
7IcOJEEObA0,Holidays and Traditions,but when you get close to another area like the eyes i don't want to accidentally get read into my eyes,tip
7IcOJEEObA0,Holidays and Traditions,so you're gonna have to slow your tool down so that you can get around everything without accidentally going over,tip
7IcOJEEObA0,Holidays and Traditions,oil pastel doesn't erase just like crayon doesn't erase,tip
7IcOJEEObA0,Holidays and Traditions,and so you do want to go slow and just try your best when you get around these items,tip
7IcOJEEObA0,Holidays and Traditions,all right we're going to keep going,transition
7IcOJEEObA0,Holidays and Traditions,i'm this far now on my love monster,outcome
7IcOJEEObA0,Holidays and Traditions,and now i'm going to go back with my black oil pastel,early instruction
7IcOJEEObA0,Holidays and Traditions,because if you look at love monster he has this really dark outline around him ,justification
7IcOJEEObA0,Holidays and Traditions,and so we can add that just by tracing everything and oil pastel,instruction
7IcOJEEObA0,Holidays and Traditions,and love monsters kind of you know hairy looking ,justification
7IcOJEEObA0,Holidays and Traditions,so your lines don't have to be very smooth,tip
7IcOJEEObA0,Holidays and Traditions,you know you can add in some extra lines where you kind of go out a little bit and you want to make sure that anything you drew in pencil you're chasing,instruction
7IcOJEEObA0,Holidays and Traditions,so that means you know around each toe and around each toe nail,instruction
7IcOJEEObA0,Holidays and Traditions,that's a little extra work but it's so worth it,side note
7IcOJEEObA0,Holidays and Traditions,it really makes if your image pop out and look finished,effect
7IcOJEEObA0,Holidays and Traditions,so once you're finished tracing love monster you want to think about all that background space,subgoal
7IcOJEEObA0,Holidays and Traditions,what are you going to draw back,subgoal
7IcOJEEObA0,Holidays and Traditions,there,subgoal
7IcOJEEObA0,Holidays and Traditions,are you going to draw another monster,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,are you gonna draw him inside,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,are you going to draw him outside,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,maybe it's his birthday,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,maybe,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,maybe he's on the bus with his love monster,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,girlfriend,instruction (multiple)
7IcOJEEObA0,Holidays and Traditions,you know,filler
7IcOJEEObA0,Holidays and Traditions,think about something that you want to use this space for,instruction
7IcOJEEObA0,Holidays and Traditions,you,instruction
7IcOJEEObA0,Holidays and Traditions,use your imagination,instruction
7IcOJEEObA0,Holidays and Traditions,you can look at the book and add your own ideas and enjoy,instruction
OcjCNqfRgP0,Pets and Animals,"So hi guys, it's Lanie and ",greeting
OcjCNqfRgP0,Pets and Animals,today I'm going to be showing you how to make DIY hamster treats and ,goal
OcjCNqfRgP0,Pets and Animals,I'm so excited about this.,side note
OcjCNqfRgP0,Pets and Animals,"Because I love baking and this involves baking, so I'm also very sorry about the lighting",side note
OcjCNqfRgP0,Pets and Animals,Kind of like 9:00 o'clock at night,side note
OcjCNqfRgP0,Pets and Animals,Right now it was probably best so that we could try it out on chip,side note
OcjCNqfRgP0,Pets and Animals,"So yeah, I hope you like the video",side note
OcjCNqfRgP0,Pets and Animals,Let's get started,transition
OcjCNqfRgP0,Pets and Animals,"The things I'm using are two bowls, a half, a cup of pellets, 1/3 cup of all-purpose flour, a fork.",tool
OcjCNqfRgP0,Pets and Animals,A cookie cutter and lastly a Benihana,tool
OcjCNqfRgP0,Pets and Animals,So the first thing I'm doing is preheating my oven to 350 degrees.,instruction
OcjCNqfRgP0,Pets and Animals,So the first thing you want to do is pour your pellets into a plastic bag,instruction
OcjCNqfRgP0,Pets and Animals,"Oh yeah, and by the way, the pellets I'm using are the new garden select Oxbow pellets.",tool
OcjCNqfRgP0,Pets and Animals,Now I'm shutting the bag.,instruction
OcjCNqfRgP0,Pets and Animals,And now I'm going to just crush up all these pellets until they're in like a fine powdery consistency.,instruction
OcjCNqfRgP0,Pets and Animals,"So I finally completed crushing all these pellets up and they don't have to be completely crushed,",outcome
OcjCNqfRgP0,Pets and Animals,just taking my bowl and I'm just going to put them in there.,instruction
OcjCNqfRgP0,Pets and Animals,So this is what they should look like.,outcome
OcjCNqfRgP0,Pets and Animals,So now you're going to add the third cup of flour to that.,instruction
OcjCNqfRgP0,Pets and Animals,So by now it should look something like this.,description
OcjCNqfRgP0,Pets and Animals,So now I'm just going to set this whole side.,instruction
OcjCNqfRgP0,Pets and Animals,And get my new bowl,instruction
OcjCNqfRgP0,Pets and Animals,So now I'm peeling my banana and just putting it inside the bowl,instruction
OcjCNqfRgP0,Pets and Animals,So now I'm just going to use the fork and just kind of smash it.,instruction
OcjCNqfRgP0,Pets and Animals,This is what it will probably look like when you finish mashing it up,outcome
OcjCNqfRgP0,Pets and Animals,So now you're just going to take your dry bowl and you're just going to.,instruction
OcjCNqfRgP0,Pets and Animals,Put the banana into that.,instruction
OcjCNqfRgP0,Pets and Animals,"Ohh, now you want to mix both ingredients together until it forms a dough consistency.",instruction
OcjCNqfRgP0,Pets and Animals,So I'm I'm getting kind of impatient using the fork,side note
OcjCNqfRgP0,Pets and Animals,I think I'm just going to go in with my hands now.,side note
OcjCNqfRgP0,Pets and Animals,So my dough is basically completely needed.,outcome
OcjCNqfRgP0,Pets and Animals,So I'm just going to put it down on the table.,instruction
OcjCNqfRgP0,Pets and Animals,And just.,instruction
OcjCNqfRgP0,Pets and Animals,Flatten it completely out.,instruction
OcjCNqfRgP0,Pets and Animals,So I have finished kind of flattening it out and now I'm going to take my heart-shaped cookie cutter.,instruction
OcjCNqfRgP0,Pets and Animals,And just start.,instruction
OcjCNqfRgP0,Pets and Animals,Cutting little.,instruction
OcjCNqfRgP0,Pets and Animals,Cookies out.,instruction
OcjCNqfRgP0,Pets and Animals,"So I just have this extra crumbly dough that is kind of hardened so it's not very useful anymore, so I'm just going to throw this away and ",instruction
OcjCNqfRgP0,Pets and Animals,then we're going to put our little hearts onto a baking sheet and bake them for 30 minutes.,early instruction
OcjCNqfRgP0,Pets and Animals,"So this is totally optional, but I'm just putting a little.",instruction (optional)
OcjCNqfRgP0,Pets and Animals,Pumpkin seed and all of my little treats.,instruction (optional)
OcjCNqfRgP0,Pets and Animals,So I have chip out right now and we are going to go ahead and try his the treats on him,description
OcjCNqfRgP0,Pets and Animals,He is and here's the treat.,side note
OcjCNqfRgP0,Pets and Animals,You like your treat buddy.,side note
OcjCNqfRgP0,Pets and Animals,Funny.,side note
OcjCNqfRgP0,Pets and Animals,You know?,side note
OcjCNqfRgP0,Pets and Animals,Should be 2/2 hi.,side note
OcjCNqfRgP0,Pets and Animals,He loves the thing so much.,side note
OcjCNqfRgP0,Pets and Animals,He just got out of the sand bath.,side note
OcjCNqfRgP0,Pets and Animals,And he has gotten sand all over me,side note
OcjCNqfRgP0,Pets and Animals,"Sorry buddy, you're not gonna be able to touch that.",side note
OcjCNqfRgP0,Pets and Animals,Bring this thing everywhere.,side note
OcjCNqfRgP0,Pets and Animals,We decided where to eat it.,side note
WoDZQRGyuHA,Pets and Animals,welcome back you guys to another episode of elite fishing bros,greeting
WoDZQRGyuHA,Pets and Animals,today we have something very special planned,greeting
WoDZQRGyuHA,Pets and Animals,this episode is the first episode of a new series called the tank build up series and what i'm going to be doing in this series is building up my tank,greeting
WoDZQRGyuHA,Pets and Animals,catching fish raising them in the tank raising different plants,goal
WoDZQRGyuHA,Pets and Animals,it's going to be a great time,goal
WoDZQRGyuHA,Pets and Animals,the fish that i am planning on putting in this tank include blue gill bass and perch,tool
WoDZQRGyuHA,Pets and Animals,and when i say blue gill bass and perch i mean it's really small,tool
WoDZQRGyuHA,Pets and Animals,bluegill bass and perch,tool
WoDZQRGyuHA,Pets and Animals,i'm going to try and keep it to a limit of three to four inches inside of this tank,tool
WoDZQRGyuHA,Pets and Animals,anything bigger than that will not sustain in this tank,tool
WoDZQRGyuHA,Pets and Animals,i'm not sure how many fish i'm going to put in this tank probably around two or three,tool
WoDZQRGyuHA,Pets and Animals,but that's even going to stretch a limit,tool
WoDZQRGyuHA,Pets and Animals,anyway guys let's get to it all right guys,transition
WoDZQRGyuHA,Pets and Animals,so as you can see right here behind me i got my twenty gallon long tank,tool
WoDZQRGyuHA,Pets and Animals,i got it at petco for about twenty dollars,tool
WoDZQRGyuHA,Pets and Animals,they were having a sale one dollar per gallon so i had to get it and then over to my left,tool
WoDZQRGyuHA,Pets and Animals,here i got the filter,tool
WoDZQRGyuHA,Pets and Animals,i have the rocks and i have the structure that i'm gonna be putting inside the tank,tool
WoDZQRGyuHA,Pets and Animals,now don't worry guys i'm gonna talk about each one of those components later,transition
WoDZQRGyuHA,Pets and Animals,but let's get started all right,transition
WoDZQRGyuHA,Pets and Animals,so we're going to start off with the rocks,transition
WoDZQRGyuHA,Pets and Animals,we're going to open the bag up and just start pouring it in,instruction
WoDZQRGyuHA,Pets and Animals,i got a twenty pound bag of fresh water slash salt water rocks at petco for around nineteen dollars,tool
WoDZQRGyuHA,Pets and Animals,and knowing that i'm going to put a bass the perch or a blue gill in this tank,justification
WoDZQRGyuHA,Pets and Animals,i got the sand colored rocks because that will best suit their habitat that they are in right now,tool
WoDZQRGyuHA,Pets and Animals,so after i'm done pouring that in i'm going to start spreading it around with my hands,instruction
WoDZQRGyuHA,Pets and Animals,and the goal is to actually move the rocks on a slope from the front to the back so it adds a little bit more depth in your tank,effect
WoDZQRGyuHA,Pets and Animals,alright once you're done with that you're going to want to add your structure,subgoal
WoDZQRGyuHA,Pets and Animals,now be really creative with this,subgoal
WoDZQRGyuHA,Pets and Animals,and this is what i found,tool
WoDZQRGyuHA,Pets and Animals,so i found this log that has sort of a hole in it so the fish can go in there for cover,tool
WoDZQRGyuHA,Pets and Animals,and it's also long enough to fit in the width of my tank which is pretty cool,tool
WoDZQRGyuHA,Pets and Animals,but first we have to cure this,subgoal
WoDZQRGyuHA,Pets and Animals,so i'm going to show you guys how to cure it really quick and then we're going to put it in the tank,subgoal
WoDZQRGyuHA,Pets and Animals,so what you're going to want to do is get your biggest pot in the house and fill it up with water,early instruction
WoDZQRGyuHA,Pets and Animals,leave a little room for the wood because once you put the wood in the water's going to rise just a little bit,early instruction
WoDZQRGyuHA,Pets and Animals,let that water boil then put your wood in,early instruction
WoDZQRGyuHA,Pets and Animals,try to put it in twenty minutes total,early instruction
WoDZQRGyuHA,Pets and Animals,so you're going to want to do ten minutes each time if it won't fit in the pot,early instruction
WoDZQRGyuHA,Pets and Animals,and after that take it out and you are good to go,early instruction
WoDZQRGyuHA,Pets and Animals,the reason that we're boiling this wood right now is to get rid of all the unnecessary bacteria that may do harm to your plants and your fish,justification
WoDZQRGyuHA,Pets and Animals,all right,filler
WoDZQRGyuHA,Pets and Animals,so while that water's boiling we're going to talk about this filter that i got i personally got a thirty gallon filter for the twenty gallon tank,tool
WoDZQRGyuHA,Pets and Animals,you guys are like what should have spent ten dollars less than twenty gallon,tool
WoDZQRGyuHA,Pets and Animals,well i always heard that it's better to over filter than to under filter or to even go to the level that through our filtering,justification
WoDZQRGyuHA,Pets and Animals,so i got the thirty gallon filter right here,tool
WoDZQRGyuHA,Pets and Animals,we're going to open it up and put it on,subgoal
WoDZQRGyuHA,Pets and Animals,all right,filler
WoDZQRGyuHA,Pets and Animals,so when you first open this thing up it's going to be pretty big actually,tool
WoDZQRGyuHA,Pets and Animals,oh my gosh it looks like the tops coming out,tool
WoDZQRGyuHA,Pets and Animals,first take the filter out of the box all right,instruction
WoDZQRGyuHA,Pets and Animals,so you got a bunch of stuff in the package that you just got in your filter box,description
WoDZQRGyuHA,Pets and Animals,i'm going to open up the instructions and read but it's got to say all right,instruction
WoDZQRGyuHA,Pets and Animals,so the first step is to check and see if there's any damage done to your filter,instruction
WoDZQRGyuHA,Pets and Animals,alright so step two it says to remove new cartridge from bag and rinse under cold water to remove carbon dust,instruction
WoDZQRGyuHA,Pets and Animals,step three install cartridge as shown,instruction
WoDZQRGyuHA,Pets and Animals,all right,filler
WoDZQRGyuHA,Pets and Animals,then it says to slide it in here,instruction
WoDZQRGyuHA,Pets and Animals,you're going to see two slots that you slide it into and bam that looks like it's done,outcome
WoDZQRGyuHA,Pets and Animals,step four if the pump is already assembled check the correct position of it,instruction
WoDZQRGyuHA,Pets and Animals,it was not already assembled but we just did that,side note
WoDZQRGyuHA,Pets and Animals,all right,filler
WoDZQRGyuHA,Pets and Animals,and then it comes with this piece that was not very specified in the instructions but looks like it just slides in here like that and you're good to go,tool
WoDZQRGyuHA,Pets and Animals,alright a kind of just found the secret compartment inside the filter,tool
WoDZQRGyuHA,Pets and Animals,so if you reach in the right hand corner of the filter you're going to find this,instruction
WoDZQRGyuHA,Pets and Animals,this is crucial,description
WoDZQRGyuHA,Pets and Animals,i thought i didn't have it for a second but it's in the corner,description
WoDZQRGyuHA,Pets and Animals,looks like it just snaps on it,description
WoDZQRGyuHA,Pets and Animals,then the last thing you're gonna do is put the roof on the filter,instruction
WoDZQRGyuHA,Pets and Animals,that's pretty self explanatory,side note
WoDZQRGyuHA,Pets and Animals,so once you have your filter all set up and ready to go all you're going to do is take the filter and place it right over the tank like that,instruction
WoDZQRGyuHA,Pets and Animals,i'm going to put it on the left side and you are good to go,outcome
WoDZQRGyuHA,Pets and Animals,all right you guys to,outcome
WoDZQRGyuHA,Pets and Animals,the log is finally done boiling,outcome
WoDZQRGyuHA,Pets and Animals,but what i am going to do is i'm going to take a paper towel and just start rubbing away that extra stuff that needs to come off like that,instruction
WoDZQRGyuHA,Pets and Animals,big jump just came off all right,description
WoDZQRGyuHA,Pets and Animals,so once you have all the extra wood and dirt off of your cover then you're going to want to put it in your tank,subgoal
WoDZQRGyuHA,Pets and Animals,now be really creative with this,tip
WoDZQRGyuHA,Pets and Animals,so that it really draws the eye to the back of the tank kind of what i did with the sand,effect
WoDZQRGyuHA,Pets and Animals,that looks pretty good right there,outcome
WoDZQRGyuHA,Pets and Animals,and the reason i chopped it is because my original plan was to tie something on that would weigh it down,justification
WoDZQRGyuHA,Pets and Animals,huh,filler
WoDZQRGyuHA,Pets and Animals,and and the reason i positioned it slammed like that is so i can add depth to the tank,justification
WoDZQRGyuHA,Pets and Animals,so now that we have everything situated in the tank we are going to add the water conditioner,subgoal
WoDZQRGyuHA,Pets and Animals,looks like you just pour it right in there just like that,instruction
WoDZQRGyuHA,Pets and Animals,so we're going to place this plant in there right along the edge here,instruction
WoDZQRGyuHA,Pets and Animals,put some rocks to weigh it down and that should be good right there,instruction
WoDZQRGyuHA,Pets and Animals,make sure to stay tuned for my next video where i go out catch a fish and put it in this tank,outro
WoDZQRGyuHA,Pets and Animals,thank you for watching,outro
WoDZQRGyuHA,Pets and Animals,this is another episode of elite fishing bros,outro
WoDZQRGyuHA,Pets and Animals,be sure to like and subscribe,outro
WoDZQRGyuHA,Pets and Animals,peace out,outro
WoDZQRGyuHA,Pets and Animals,k,outro
ZT1dvq6yacQ,Arts and Entertainment,"Pulling off a good green screen starts with the correct setup and not only saves you time and stress and boost, but also gives you way better results",motivation
ZT1dvq6yacQ,Arts and Entertainment,So let's head over to the garage,transition
ZT1dvq6yacQ,Arts and Entertainment,ant to take a step by step note to achieve a great green screen on a budget.,goal
ZT1dvq6yacQ,Arts and Entertainment,Hey folks Jordan here for cinecom.net and welcome to the channel that is all about creative filmmaking with premiere Pro and Basic Phillip equipment,greeting
ZT1dvq6yacQ,Arts and Entertainment,We shoot all of our episodes in our Green Screen studio,side note
ZT1dvq6yacQ,Arts and Entertainment,"We've made a permanent setup, but for the purpose of this tutorial, we'll make a new setup and a more common environment",briefing
ZT1dvq6yacQ,Arts and Entertainment,"Most of us don't have access to expensive studio equipment, so that's why we're going to set-up a green screen.",motivation
ZT1dvq6yacQ,Arts and Entertainment,"In the garage, for most homes this is usually a dark place or it only has some small windows which we could easily tape off",description
ZT1dvq6yacQ,Arts and Entertainment,"The idea is to start from a blank page, which means a completely dark room ",briefing
ZT1dvq6yacQ,Arts and Entertainment,"setting up a green screen is rather simple, but lighting it is a different story",briefing
ZT1dvq6yacQ,Arts and Entertainment,"Later in this video you'll see that we have to create two lighting zones, which means we're going to need some space as well",briefing
ZT1dvq6yacQ,Arts and Entertainment,Your talent has to take some distance from the green screen and the camera too,justification
ZT1dvq6yacQ,Arts and Entertainment,"So not only we need a dark room, but also the space.",justification
ZT1dvq6yacQ,Arts and Entertainment,You put up everything which recommends to have at least 4 meters or about 13 feet from the wall to wall,briefing
ZT1dvq6yacQ,Arts and Entertainment,and this tutorial video you'll see that we'll be using all sorts of materials from the garage,briefing
ZT1dvq6yacQ,Arts and Entertainment,"There are hundreds of ways to put up and light a green screen, so your situation might be a little different on what you have laying around at home",briefing
ZT1dvq6yacQ,Arts and Entertainment,but it's important to follow the techniques shown so you can get similar results,briefing
ZT1dvq6yacQ,Arts and Entertainment,So we've got a room,tool
ZT1dvq6yacQ,Arts and Entertainment,The next thing is the green screen itself,tool
ZT1dvq6yacQ,Arts and Entertainment,Now this fabric is not something special.,tool
ZT1dvq6yacQ,Arts and Entertainment,"If you like, you can also get this at a local fabric store, but I would suggest to just get a real green screen as they are actually pretty cheap",tool (multiple)
ZT1dvq6yacQ,Arts and Entertainment,"You can find fabrics for as low as 20 bucks or even 50 bucks for a whole set with stands and everything, but the way everything mentioned here is listed in the description below",tool
ZT1dvq6yacQ,Arts and Entertainment,The way you set-up your green screen doesn't matter that much with is important though is that you don't see any wrinkles,early instruction
ZT1dvq6yacQ,Arts and Entertainment,"In other words, make sure to tighten this screen",early instruction
ZT1dvq6yacQ,Arts and Entertainment,This is best done by having two stands and one pole on top of that.,instruction
ZT1dvq6yacQ,Arts and Entertainment,Then use some clamps to stretch and tighten the fabric,instruction
ZT1dvq6yacQ,Arts and Entertainment,"You can also craft a wooden frame and tighten your green screen in there, but it's less portable",instruction (optional)
ZT1dvq6yacQ,Arts and Entertainment,"Basically, anything will do just as long as you can tighten the fabric",justification
ZT1dvq6yacQ,Arts and Entertainment,This was the easy part,side note
ZT1dvq6yacQ,Arts and Entertainment,Now comes the lighting which will make the difference between a good or bad Chroma Key,subgoal
ZT1dvq6yacQ,Arts and Entertainment,"And like I said before, we're going to create two lighting zones, one for the green key and one for the subject, and it's important that they don't interfere with each other, but.",subgoal
ZT1dvq6yacQ,Arts and Entertainment,Let's start with the first zone,subgoal
ZT1dvq6yacQ,Arts and Entertainment,Lighting the green screen ,subgoal
ZT1dvq6yacQ,Arts and Entertainment,like you might have heard somewhere else,filler
ZT1dvq6yacQ,Arts and Entertainment,It's important to light the fabric evenly over the whole surface,early instruction
ZT1dvq6yacQ,Arts and Entertainment,"You want to avoid having hotspots, which means that there are spots which are more illuminated than the rest of the surface",instruction
ZT1dvq6yacQ,Arts and Entertainment,"You want to have at least one light at each site,",early instruction
ZT1dvq6yacQ,Arts and Entertainment,but even then it's sometimes hard to spread the light evenly over the surface,description
ZT1dvq6yacQ,Arts and Entertainment,This is why we're going to create a large softbox ,early instruction
ZT1dvq6yacQ,Arts and Entertainment,"when light is diffused, it spreads better over the surface.",justification
ZT1dvq6yacQ,Arts and Entertainment,Cheapest solution is to hang a white cloth and each science and place your lights behind it,instruction
ZT1dvq6yacQ,Arts and Entertainment,I have attached two work lights to each site so that I both illuminate the top and the bottom of the screen,instruction
ZT1dvq6yacQ,Arts and Entertainment,This technique will work with any kinds of lights,tool (multiple)
ZT1dvq6yacQ,Arts and Entertainment,If you have some light bulbs laying around or like to craft something of your own it will work perfectly,tool (multiple)
ZT1dvq6yacQ,Arts and Entertainment,"Those who like to learn more about using work lights like we do for video, just click on a cart up there to learn more",background info
ZT1dvq6yacQ,Arts and Entertainment,You can of course also use LED panels here and they can't even be of a lower quality.,tool (multiple)
ZT1dvq6yacQ,Arts and Entertainment,"Cheap LED lights will cast green colors, but since they're pointing towards a green screen it doesn't really matter that much",tool (multiple)
ZT1dvq6yacQ,Arts and Entertainment,Lighting zone one is complete,outcome
ZT1dvq6yacQ,Arts and Entertainment,Make sure to check if the lighting is even over the whole surface,early instruction
ZT1dvq6yacQ,Arts and Entertainment,You can do that by quickly keying it and post and see how it goes,early instruction
ZT1dvq6yacQ,Arts and Entertainment,"If you notice differences there, adjust the position and the angle of your lighting",early instruction
ZT1dvq6yacQ,Arts and Entertainment,"We're halfway, so let's take a quick break and thank the sponsor of this video",transition
ZT1dvq6yacQ,Arts and Entertainment,"If you like to advertise on Facebook, make sure it's a little video and attracts a lot more attention.",side note
ZT1dvq6yacQ,Arts and Entertainment,And video blogs,side note
ZT1dvq6yacQ,Arts and Entertainment,We can find this awesome Starburst clip,side note
ZT1dvq6yacQ,Arts and Entertainment,"Drag it into premiere pro, but make sure that you're working in a square resolution, for example 1080 by 1080",side note
ZT1dvq6yacQ,Arts and Entertainment,This is best for mobile users as everyone holds their phone vertically,side note
ZT1dvq6yacQ,Arts and Entertainment,Then enter text to it and upload it to facebook visit video blogs.com for more templates and stock footage,side note
ZT1dvq6yacQ,Arts and Entertainment,Full link in the description below,side note
ZT1dvq6yacQ,Arts and Entertainment,Welcome back everyone,transition
ZT1dvq6yacQ,Arts and Entertainment,Let's take a look at lighting zone #2 now this is going to be the lighting on your subject,subgoal
ZT1dvq6yacQ,Arts and Entertainment,"First of all, you want to make sure that the Right from the green screen is not interfering,",early instruction
ZT1dvq6yacQ,Arts and Entertainment,so trying to find a spot where the reflection from behind is as minimum as possible,instruction
ZT1dvq6yacQ,Arts and Entertainment,You might need to flap off any spill light with a black fabric or some carton boards,instruction (optional)
ZT1dvq6yacQ,Arts and Entertainment,"Once you've got that out of the way, we can focus on the subject, ",description
ZT1dvq6yacQ,Arts and Entertainment,"but also here with the subject lighting you want to make sure that it's not interfering with the green screen light, so that's vice versa",early instruction
ZT1dvq6yacQ,Arts and Entertainment,"A common mistake is that your subjects will cast shadows on the green screen, and you want to avoid that at any cost.",tip
ZT1dvq6yacQ,Arts and Entertainment,Q Easy Solutions is to take distance from the green screen and to use soft lights on the front of the subject,tip
ZT1dvq6yacQ,Arts and Entertainment,You're basically two kinds of lightings,background info
